"Codigo_Municipio";"Municipio";"Coleta_Material";"Diagnostico_Endoscopia";"Metodos_Diagnosticos_Especialidades";"Consultas_Atendimentos_Acompanhamentos";"Tratamentos_Clinicos_Outras_Especialidades";"Tratamento_Oncologia";"Tratamento_Nefrologia";"Tratamento_Lesoes_Envenenamentos_Outros_Causas_Externas";"Parto_Nascimento";"Pequenas_Cirurgias_Pele_Tecido_Subcutaneo_Mucosa";"Cirurgia_Glandulas_Endocrinas";"Cirurgia_Sistema_Nervoso_Central_Periferico";"Cirurgia_Vias_Aereas_Superiores_Face_Cabeca_Pescoco";"Cirurgia_Aparelho_Visao";"Cirurgia_Aparelho_Circulatorio";"Cirurgia_Aparelho_Digestivo_Orgaos_Anexos_Parede_Abdominal";"Cirurgia_Sistema_Osteomuscular";"Cirurgia_Aparelho_Geniturinario";"Cirugia_Mama";"Cirurgia_Obstetrica";"Cirurgia_Toracica";"Cirurgia_Reparadora";"Bucomaxilofacial";"Outras_Cirurgias";"Cirurgia_Oncologia";"Coleta_Exames_Doacao_Orgaos_Tecidos_Celulas_Transplante";"Acoes_Relacionadas_Doacao_Orgaos_Tecidos_Transplantes";"Processamento_Tecidos_Transplante";"Transplante_Orgaos_Tecidos_Celulas";"Acompanhamento_Intercorrencias_Pre_Pos_Transplante";"Total"
"130068";"BOA VISTA DO RAMOS";0;0;0;0;3,8;7,0;2,8;2,4;1,7;0;0;2,0;0;0;0;3,2;3,5;0;0;2,7;0;0;0;0;0;0;0;0;0;3,1
"130070";"BOCA DO ACRE";0;0;0;1,1;4,9;10,0;5,5;3,9;2,0;0;3,0;0;0;0;1,0;3,1;6,8;2,0;2,0;2,2;7,0;0;0;21,5;0;0;0;0;0;3,6
"130080";"BORBA";0;0;0;0,5;4,0;9,0;3,5;2,8;1,7;0;0;5,0;2,0;0;0;2,9;2,0;1,4;0;5,5;0;6,3;0;10,5;7,0;0;0;0;0;3,5
"130083";"CAAPIRANGA";0;0;0;0;3,7;1,0;4,0;3,1;1,3;1,1;0;0;0;0;0;2,6;3,0;3,7;4,0;2,8;0;2,0;0;17,0;0;0;0;0;0;3,2
"130090";"CANUTAMA";0;0;0;0;3,6;0;2,0;2,8;2,0;0;0;0;0;0;4,0;2,0;6,0;1,2;0;2,1;5,0;0;0;3,0;0;0;0;0;0;2,9
"130100";"CARAUARI";2,0;0;0;0;5,3;0;7,0;3,9;1,6;0;0;0;0;0;0;3,5;5,0;1,5;0;2,8;7,0;5,0;0;16,0;0;0;0;0;0;3,7
"130110";"CAREIRO";0;0;0;0;5,9;0;11,3;3,8;1,7;0;0;4,7;0;1,0;2,5;7,4;4,1;1,4;2,0;2,0;0;0;0;7,0;2,5;0;0;0;0;4,1
"130115";"CAREIRO DA VARZEA";0;0;0;0,5;10,3;2,5;5,0;10,0;2,7;0;0;0;5,0;0;0;6,0;9,8;8,8;0;3,0;4,0;4,0;0;12,3;0;0;0;0;0;7,4
"130120";"COARI";0;0;0;1,0;4,9;6,1;4,1;2,5;1,8;2,0;2,0;15,0;1,5;0;3,8;3,5;2,5;2,0;2,0;2,8;3,1;0;0;10,2;2,0;0;0;0;0;3,4
"130130";"CODAJAS";0;0;0;0;4,2;15,6;0;5,6;2,7;0;0;0;20,0;0;2,0;4,5;6,8;24,0;0;3,4;2,0;11,0;0;7,0;0;0;0;0;0;4,4
"130140";"EIRUNEPE";0;0;0;0;4,5;0;8,0;2,7;1,2;0;0;0;0;0;0;4,0;2,5;2,5;0;2,9;0;5,0;0;0;2,0;0;0;0;0;3,2
"130150";"ENVIRA";0;0;0;0;5,3;1,0;2,0;2,0;2,1;0;0;0;2,0;0;8,0;2,0;4,0;0;0;2,0;0;0;0;2,0;1,0;0;0;0;0;3,4
"130160";"FONTE BOA";0;0;0;1,0;5,1;14,0;7,2;3,8;2,1;2,8;0;17,0;0;0;0;3,0;3,3;1,9;0;4,0;0;5,8;0;0;5,0;0;0;0;0;3,9
"130165";"GUAJARA";0;0;0;1,0;5,6;0;0;1,7;1,6;0;0;0;0;1,0;0;4,1;1,4;2,5;0;2,5;9,0;10,5;0;0;4,0;0;0;0;0;4,2
"130170";"HUMAITA";0;0;0;6,0;5,6;4,6;3,0;4,7;1,4;0;0;8,0;14,0;0;1,0;3,1;5,3;1,7;0;1,7;12,5;1,5;0;5,5;1,0;0;0;0;0;3,9
"130180";"IPIXUNA";0;0;0;0;6,6;0;0;3,0;1,3;4,3;0;0;0;0;0;2,5;7,3;1,0;0;2,0;0;0;0;1,5;2,0;0;0;0;0;5,2
"130185";"IRANDUBA";0;0;0;1,2;7,4;8,7;14,0;3,0;2,9;0;0;10,5;15,0;0;4,5;5,5;6,6;2,3;0;3,9;6,0;10,0;0;7,3;5,0;0;0;0;0;5,9
